"","catalogNumber","scientificName","year","sex","stateProvince","decimalLatitude","decimalLongitude","wingID","LM1x","LM2x","LM3x","LM4x","LM5x","LM6x","LM7x","LM8x","LM9x","LM10x","LM11x","LM12x","LM13x","LM14x","LM15x","LM16x","LM17x","LM18x","LM19x","LM20x","LM21x","LM22x","LM23x","LM24x","LM25x","LM1y","LM2y","LM3y","LM4y","LM5y","LM6y","LM7y","LM8y","LM9y","LM10y","LM11y","LM12y","LM13y","LM14y","LM15y","LM16y","LM17y","LM18y","LM19y","LM20y","LM21y","LM22y","LM23y","LM24y","LM25y"
"53","UCSB_IZC00034801","Halictus ligatus",2019,"female","California",34.4226,-119.8815,"UCSB_IZC00034801_R",0.296551583446752,0.283914204002058,0.293723021832256,0.0937525633238984,0.0692758423532816,-0.107324509704002,-0.164547055030614,-0.186922642793757,-0.205689655105731,-0.179210509494017,-0.341715015658366,-0.350401322083961,-0.101603067737387,-0.0263557492023457,0.0715625268914802,0.107862911537881,0.139355757349071,0.262833481291207,0.281548205228309,0.073869266667972,-0.0513084467968443,-0.076426796115782,-0.105574376675111,-0.055751583100618,-0.0214186344256311,-0.014072341967287,0.0328108691478211,0.055118184411658,0.167216327024538,0.138429942451504,0.150421946444302,0.0762988602915464,0.0772789573570928,0.0492171421803368,-0.0299040460197652,-0.0303394403679134,-0.0500041885851066,-0.122518935124709,-0.0932151417849428,-0.12974804907777,-0.113511118854413,-0.0760855386597923,-0.0568438080215637,-0.0214459907727394,0.068590661465076,0.021402963006837,0.0226576269863322,-0.0434004507977662,-0.0647117086579935,-0.01364272207527
"54","UCSB_IZC00034801","Halictus ligatus",2019,"female","California",34.4226,-119.8815,"UCSB_IZC00034801_L",0.332597144576886,0.323322580453826,0.332229688340119,0.121621244405219,0.0892199617727744,-0.10751069754492,-0.180079199294902,-0.208153903199033,-0.237237931119809,-0.2056516893365,-0.403373418946717,-0.40561961839965,-0.114079378682453,-0.0323550353942595,0.0766839666070339,0.122220405975207,0.155641381149653,0.294634487941501,0.318109723987149,0.0837783671287723,-0.0571865007036717,-0.084773554561064,-0.120386189971038,-0.0686227403561622,-0.0250290948279659,0.0184070061685099,-0.0200024965939808,-0.0552116901176172,-0.15653016302796,-0.125790426737726,-0.148993182528326,-0.0711057421004288,-0.0731102531365596,-0.0372434783698396,0.0297558633648133,0.0295515659804669,0.0474062882671745,0.113372615831843,0.086424972530251,0.107934936843027,0.101961483038292,0.0704342427079674,0.058112403153389,0.0259385174207794,-0.0614565759063818,-0.0228744361110794,-0.024145477436789,0.0401691335701791,0.0585356291078472,0.00845926408212582
"55","UCSB_IZC00034801","Halictus ligatus",2019,"female","California",34.4226,-119.8815,"UCSB_IZC00034801_R",0.298587133998236,0.282083279769631,0.293364868611787,0.0957421795660839,0.0715900921859036,-0.105696484968853,-0.162417872690167,-0.188393967831907,-0.20641467673161,-0.178559795016522,-0.356660125147025,-0.356230307483217,-0.103016382126249,-0.0243289036195646,0.0718350395622426,0.109521288338354,0.142258289233347,0.26863705042546,0.285690767851879,0.0734592441354301,-0.0516496057251594,-0.0771805485819145,-0.10682857801003,-0.054341771917265,-0.0210502138288726,-0.0177128548757575,0.0337982489641127,0.0563505467342985,0.165806063673872,0.136083852630979,0.150231961864235,0.0744639263199483,0.0771032601330834,0.0467516082297021,-0.0304453039893431,-0.0286725233024883,-0.0468137687904929,-0.116826419238878,-0.0926926182726189,-0.123515227538074,-0.112301432258812,-0.0800057110093242,-0.0576975282567479,-0.0248205466567846,0.0688328890255631,0.0214519301422801,0.0219636094582808,-0.0412983680315681,-0.0660824562372913,-0.0139531387181657
"56","UCSB_IZC00034809","Halictus ligatus",2019,"female","California",34.4235,-119.8815,"UCSB_IZC00034809_L",0.291501149958227,0.288606841080875,0.300542283280559,0.105710868597717,0.0810673018053912,-0.102679451053243,-0.159340549148982,-0.180841015327769,-0.20968335862885,-0.183340581933314,-0.336559866790908,-0.350680291396353,-0.116245827975013,-0.0291038614585837,0.0586249747075394,0.106520044336904,0.139244852564457,0.252573515603387,0.273482734718372,0.0764655925482991,-0.0575516027488598,-0.0701402657848251,-0.108497861413015,-0.0552969986824933,-0.0143786268595284,-0.016716668713894,0.039667190000364,0.052180642291941,0.166609370838286,0.139753637526261,0.165018768017322,0.0804186853013727,0.0805966982321336,0.0423516200411155,-0.028360965035663,-0.0345236185175563,-0.0683205322425499,-0.130303835751757,-0.102033897395606,-0.125017750127617,-0.108535479821091,-0.0787418894569307,-0.0613146686210306,-0.0285460315845517,0.079722863498057,0.0296196831030876,0.0319987255277955,-0.0434330079507681,-0.0683938758449441,-0.0136956633137702
"57","UCSB_IZC00034809","Halictus ligatus",2019,"female","California",34.4235,-119.8815,"UCSB_IZC00034809_R",0.297003517893306,0.280656839751497,0.287983298350128,0.0996884696009602,0.0802067209592286,-0.106692779228308,-0.157768683862491,-0.187212812081412,-0.208712561056105,-0.186694732521258,-0.360501110331851,-0.359824865110228,-0.10751139258241,-0.023758711219279,0.0715019469809244,0.1147359987089,0.142490986086407,0.260565439031852,0.280775770797703,0.0752283249039264,-0.0555248072869472,-0.0716469641317967,-0.103513750505366,-0.0500811314832195,-0.0113930116641721,-0.0204869351851005,0.0233634074802207,0.0453382597125244,0.164544226902236,0.135949877872982,0.160944034585807,0.0809146170959087,0.0832818732363612,0.0377816980090169,-0.0263012815093213,-0.0413953591383498,-0.0637933772939525,-0.122054188934155,-0.0926010581114381,-0.114708264459536,-0.107017835369546,-0.0760581342336717,-0.0615151330456301,-0.028207268258316,0.0776448841553543,0.0324047861878651,0.032377648328675,-0.041338337576421,-0.0684838775698667,-0.010584262881653
"58","UCSB_IZC00034809","Halictus ligatus",2019,"female","California",34.4235,-119.8815,"UCSB_IZC00034809_R",0.292736159649678,0.280442300022146,0.288156618817227,0.0991996525518851,0.0771962086260155,-0.10652966723374,-0.160540460238933,-0.189296143677833,-0.209824864138022,-0.187689484039289,-0.343173377220244,-0.350179608784387,-0.107414558912903,-0.0250346852931723,0.0755673598702454,0.115347418204918,0.139140096468965,0.258997316201043,0.277528425440953,0.0738179512159313,-0.0616906000312152,-0.0729600076892945,-0.0998991661291305,-0.0521687097699718,-0.0117281739108981,-0.0179683218297456,0.0242297482432457,0.0453436395450754,0.164094265835375,0.140459928771798,0.163950422565082,0.0816437516504237,0.0816597407748799,0.0433578562710184,-0.02860580033652,-0.0399980843645644,-0.0679787987651352,-0.128950287352446,-0.0924522162015105,-0.116525138498633,-0.109635238378671,-0.0765682133643085,-0.0589790844671589,-0.0261071942979459,0.0757663897790948,0.0297379956233505,0.0344873090178245,-0.0445932515521185,-0.0663568224305723,-0.0100125962378473
"59","UCSB_IZC00034809","Halictus ligatus",2019,"female","California",34.4235,-119.8815,"UCSB_IZC00034809_L",0.291568374843941,0.288427871008559,0.30312523303167,0.106673895286028,0.0837980579241834,-0.0984217117885764,-0.153363975852149,-0.182317024513296,-0.21216366956878,-0.183572154440815,-0.359572556866631,-0.358595023699867,-0.109936499125178,-0.0243860831994697,0.060772211090411,0.109211708178205,0.140169074138747,0.246821724077738,0.278072720461852,0.078625756702832,-0.0529629375180803,-0.0702612763584061,-0.11141667652868,-0.0575350441856908,-0.0127619930985532,-0.0182248389235038,0.0332037081039114,0.0521483344983472,0.169539968543008,0.137124497961941,0.165849040464997,0.0796569463761788,0.0818984771965928,0.0407380455545436,-0.0283084789468125,-0.0407610067534587,-0.0640722864493392,-0.125428417783191,-0.0961354607332306,-0.117080274188072,-0.111715412616316,-0.0778332291114343,-0.0663093222527959,-0.0303840561820881,0.0775503935150388,0.0309610115739642,0.0287578619210553,-0.0373378445830085,-0.0686157072080892,-0.0152219499782482
"60","UCSB_IZC00036000","Halictus ligatus",2019,NA,"California",34.4224,-119.8794,"UCSB_IZC00036000_L",0.331573213528859,0.328511577636787,0.344850814600178,0.11526982212022,0.0880942019817592,-0.119840304690362,-0.178093271272718,-0.219784791897906,-0.242635417057072,-0.214500186135125,-0.410781482268793,-0.415136534132012,-0.125475359357369,-0.0244373617021315,0.087102200096728,0.129965274883913,0.162772476302445,0.301665072051531,0.319020178866714,0.089355638930813,-0.0603542809917159,-0.0833955329570963,-0.123374342212394,-0.0592162310596983,-0.0211553752655481,0.0185043130090304,-0.0233786668059037,-0.0466544956038752,-0.152126591246294,-0.123550858310574,-0.142075786086433,-0.068231713077028,-0.0753082060463965,-0.0395928520011671,0.0244971983636127,0.0356891443498101,0.0529819090052347,0.113743088317554,0.0803488679638807,0.109300179239377,0.0929565220838514,0.0715227226175629,0.0496427946525302,0.027309354760302,-0.0606881597736175,-0.0228018586178592,-0.0251096507953358,0.0358573535569051,0.0567644087328943,0.0104009817119271
"61","UCSB_IZC00036000","Halictus ligatus",2019,NA,"California",34.4224,-119.8794,"UCSB_IZC00036000_L",0.325747741159222,0.320438381341712,0.334767118288022,0.115392599528822,0.0883176870990308,-0.118240389078931,-0.172860361257511,-0.2154502056314,-0.236930955129513,-0.204680263252125,-0.406900435650708,-0.411557124965936,-0.112829672359013,-0.0247239172414825,0.0844785451741086,0.127315877105417,0.160192756210804,0.287347350915999,0.315652892928699,0.086314490296754,-0.0611258001847418,-0.0829746525606288,-0.118053565003798,-0.0597235349819969,-0.0199145627508169,0.0203329673805465,-0.0227260202778823,-0.0463090434593334,-0.157594642259128,-0.12632931308333,-0.149413299258112,-0.0715778948697161,-0.0728121813464038,-0.0372917119560497,0.0253628394082468,0.0380855295031169,0.0492932134779824,0.117118374047371,0.0849765709350927,0.109066340462535,0.09858714023995,0.0720405568185527,0.0521288591335307,0.0259563540253533,-0.0621826724361578,-0.0232423083735407,-0.0252845795837526,0.0346056024347013,0.0566238584367711,0.0105854605996533
"62","UCSB_IZC00036000","Halictus ligatus",2019,NA,"California",34.4224,-119.8794,"UCSB_IZC00036000_R",0.340781096283117,0.331610861347394,0.333138839053081,0.110911582742077,0.0835966456176463,-0.133102549582713,-0.189037973703908,-0.22636487800051,-0.247661505119311,-0.211161723602065,-0.395655589245527,-0.409058566594311,-0.116822882808628,-0.0260255861322504,0.0874986608714926,0.134492729525563,0.165817595369796,0.308151747068787,0.322764607558054,0.0851680254084768,-0.0647721318112922,-0.0876406917352307,-0.119044183735509,-0.0589436448181882,-0.018640483956053,0.0148973504512244,-0.0257791567483342,-0.0366512249352545,-0.147973028168504,-0.124558960531329,-0.143037879286441,-0.0678664830623622,-0.0715602208954853,-0.0399205694004953,0.0263031428329661,0.0310590340566788,0.0599617089225952,0.113199516267904,0.0809318476801817,0.112506419014078,0.0947777214626348,0.0665644968181003,0.044053238303578,0.01970819327553,-0.0626481927401707,-0.0237809161182601,-0.0267670878313884,0.0381430396071251,0.0566135684862587,0.011824442539175
"63","UCSB_IZC00036054","Halictus ligatus",2019,NA,"California",34.4191,-119.8766,"UCSB_IZC00036054_L",0.334962953039335,0.330115577151753,0.340702918376533,0.131002445076232,0.102138658351589,-0.110945102834734,-0.179776979113919,-0.212227311313706,-0.239904928052088,-0.205526956145989,-0.412339103477961,-0.423205991130656,-0.130041552518802,-0.0404635772333546,0.0789725288741882,0.122276731136961,0.159946424925941,0.301479512105502,0.318463116667089,0.0949742489279035,-0.0546135094701704,-0.0863513120236848,-0.123167753730926,-0.0700558913759277,-0.0264151462111142,0.0179646462939508,-0.0314433080270317,-0.0537168477361367,-0.152005465841119,-0.119674806745317,-0.143708661802499,-0.072279817657666,-0.076775557936487,-0.0445060094897894,0.0279489632930197,0.0249107924886519,0.0445439110331858,0.115232193901829,0.0844817588339703,0.119005674780125,0.0990117362487863,0.0760052256711169,0.0576847010236868,0.0221398331873244,-0.0606069316049696,-0.0193900429583489,-0.0232548187775046,0.0414524196200269,0.0580718204660329,0.00890859173516238
"64","UCSB_IZC00036054","Halictus ligatus",2019,NA,"California",34.4191,-119.8766,"UCSB_IZC00036054_L",0.325299307901379,0.316991449154813,0.331481697544047,0.129170817275667,0.100556398897321,-0.105685714503525,-0.167551039543582,-0.209616479731406,-0.234388562572994,-0.198542384593601,-0.413019129577796,-0.418804460040641,-0.125866440593465,-0.038557807497586,0.0740297596262718,0.119793339258169,0.154393650428583,0.296047515578476,0.312256294009199,0.0912802962954134,-0.0530781817243547,-0.0820643951488764,-0.116380183563806,-0.0633019638985062,-0.0244437829791969,0.0137753276199348,-0.0266535697725426,-0.0551741439323164,-0.156017497814239,-0.121198647976836,-0.148875627897828,-0.0751405682936146,-0.0806427737123225,-0.0421325960846788,0.0250698966956917,0.0304280679169177,0.0444007144713594,0.115516157675685,0.0845624722325165,0.115949520039504,0.107325857487901,0.0724906996712366,0.0595511878206009,0.0260062794439248,-0.0617622925558722,-0.0156785509061945,-0.0184394620182854,0.0402353357263215,0.0576926621519943,0.00871155201114007
"65","UCSB_IZC00036237","Halictus ligatus",2016,"Female","California",34.41774,-119.86552,"UCSB_IZC00036237_L",0.336128296296302,0.324260847619875,0.331794140398881,0.11651023167982,0.08767710665,-0.131597405094005,-0.190742794516217,-0.223399228736947,-0.249507623839199,-0.206658115144955,-0.395496307470335,-0.403764122920601,-0.107671129805443,-0.0312739916465371,0.100717377333294,0.130961189293492,0.167809917797793,0.31349983208595,0.32743859957283,0.0830962949946182,-0.0715460884595674,-0.0939793023211277,-0.129251035353006,-0.0618968731086146,-0.0231098153063005,0.0151508552244545,-0.0260386227814642,-0.0424601288492378,-0.149168711737414,-0.118933219650987,-0.146806332879337,-0.0656178489656354,-0.067365991415621,-0.0291673982756123,0.0283702967861807,0.0318806177707458,0.050705048902092,0.112223537295859,0.0784845223776825,0.104549294606757,0.0942828254979993,0.0644899104618314,0.0518624928637013,0.0196919497080801,-0.0624479465175632,-0.0256291580634253,-0.0255087995702567,0.0388390295453242,0.056644604070817,0.0119691735950229
"66","UCSB_IZC00036237","Halictus ligatus",2016,"Female","California",34.41774,-119.86552,"UCSB_IZC00036237_R",0.292716671718664,0.278334732634521,0.293598172515008,0.10301359031359,0.079652559674279,-0.115417139508143,-0.163322076160058,-0.191917598821967,-0.208368059252941,-0.177833979454784,-0.337582222139045,-0.34453492739992,-0.101087316788866,-0.0275904934619094,0.0737481507953863,0.108617984809429,0.142228797258283,0.266980391543453,0.282999862299581,0.0702735632055302,-0.0615309290827399,-0.0790489675375271,-0.110644014168538,-0.0556703742103155,-0.0176163787809586,-0.0182411703905922,0.0361768043428507,0.0572998843447145,0.161206208263404,0.12919244534814,0.15891792828665,0.0758516053278627,0.076667310507003,0.0492034339186383,-0.031875298476722,-0.0310376070398548,-0.0544551052680668,-0.125718328163626,-0.0921002474350495,-0.120203437446188,-0.108106143244031,-0.0754937641121323,-0.0587250794633891,-0.02712352580424,0.0698373507181985,0.0277670757987137,0.0286677601770841,-0.0446523162021976,-0.06681177397298,-0.0162440100141982
"67","UCSB_IZC00036237","Halictus ligatus",2016,"Female","California",34.41774,-119.86552,"UCSB_IZC00036237_R",0.296373743676228,0.282976867712827,0.2964889255,0.104938031008229,0.0807197237838028,-0.114491172544326,-0.165413384731444,-0.195843501175154,-0.21263669626598,-0.177774558686691,-0.34765858349398,-0.344523054314816,-0.101720514839763,-0.0288742333880999,0.0765198626813874,0.111148233069386,0.143403626834115,0.261931314200182,0.286407115498374,0.0720187704029397,-0.0606657401149816,-0.0797718062373301,-0.112551297370745,-0.0544199071734018,-0.0165817640307644,-0.0215548223835918,0.0325028002759148,0.054814297713853,0.168025229589326,0.132498765871857,0.162868341011872,0.0774180123726593,0.0745385790225824,0.0411521697216778,-0.0282464279896737,-0.0328254857671711,-0.052722878228105,-0.125151882767896,-0.0900974257365133,-0.118178405543956,-0.107811073483632,-0.0753019215107211,-0.0666398791046804,-0.0273538492987366,0.0705480932156781,0.0290969662888238,0.0280472383907628,-0.0408690322703187,-0.0682973144971619,-0.0164600948928506
"68","UCSB_IZC00036501","Halictus ligatus",2019,NA,"California",34.41733,-119.87962,"UCSB_IZC00036501_L",0.329480514752622,0.322175500939444,0.332039581946821,0.11551512634048,0.087411765258509,-0.112160701529738,-0.174430678449097,-0.20865289602694,-0.2372757370368,-0.210517549090852,-0.403009989292604,-0.404269368276415,-0.121598400333233,-0.0364536246854874,0.0725480595547504,0.126261574909823,0.161842768736612,0.297998499532768,0.317958477631364,0.0881646407886067,-0.0584949966043115,-0.0824074551073706,-0.123640099822877,-0.0610451202941916,-0.0174398938418698,0.0199389776053354,-0.0241651843564575,-0.0476206419981958,-0.160544036373883,-0.129445568143288,-0.152599463383393,-0.0683736532481504,-0.0736130819056919,-0.0347299244537845,0.0246802773226802,0.0309454799424574,0.0486162486791204,0.112051116308232,0.085347648145074,0.113776744282133,0.102834593698855,0.0713541852418433,0.054779233057385,0.0242206609866883,-0.0619102645613803,-0.0229344127694483,-0.0257326927376075,0.0403676992666179,0.0615291709911982,0.0112268884036682
"69","UCSB_IZC00036501","Halictus ligatus",2019,NA,"California",34.41733,-119.87962,"UCSB_IZC00036501_R",0.332392738571703,0.322402071424691,0.332813823414351,0.121842202907859,0.0911347735077179,-0.109095353257153,-0.167865672762294,-0.210410921982151,-0.233757769217608,-0.212375164985119,-0.40122076044105,-0.409254791539696,-0.127519065557163,-0.0385316234577702,0.0735266397294199,0.125677531648692,0.157350021652268,0.296308311802927,0.319462184563463,0.0879621320295683,-0.0546184431176222,-0.0854227120228384,-0.124782534346064,-0.06307109541182,-0.022946523154308,0.0177074711757969,-0.0302490535112631,-0.0566533043731924,-0.160831396555376,-0.135680333152073,-0.15158663883487,-0.0743029140348581,-0.0812305619978537,-0.0386722493869946,0.0262571109677244,0.0254421497699029,0.0479159374166654,0.120209549373812,0.087558675249964,0.115599057326917,0.106259778650804,0.0802545659989724,0.0639358137987293,0.0244601177259153,-0.0668580042322081,-0.0172521579475594,-0.022368655673832,0.0405809165400609,0.0661795026045897,0.0133246231002264
"70","UCSB_IZC00036873","Halictus ligatus",2019,"Female","California",34.4224,-119.8794,"UCSB_IZC00036873_L",0.298987977883974,0.287889877295254,0.300271453070143,0.10164784017856,0.073587783400923,-0.10719830484623,-0.157199328465885,-0.190085407511521,-0.212334207625536,-0.176984869812925,-0.351573440266803,-0.341405359269174,-0.106686010260746,-0.0328918428013314,0.0633720643068049,0.116219726754655,0.14332478378424,0.268988027866438,0.283637162446016,0.0697770364118845,-0.0581136889146668,-0.081488807814802,-0.111007345964624,-0.0549138563710136,-0.025821263473629,-0.0226030256576229,0.032923874225838,0.0546162020395984,0.167726771816694,0.135020624914301,0.155100286636122,0.077262243624745,0.0770474081441429,0.0392142636952299,-0.0272416611535063,-0.0346704218011891,-0.0526365402329481,-0.120654359528735,-0.0884154035934772,-0.120015500400741,-0.11266993319439,-0.0743432307075751,-0.0647428730389387,-0.0257224519256141,0.0683090258424886,0.0253374417779346,0.0296945692054347,-0.0436393564365222,-0.0648371380661915,-0.0100608161850715
"71","UCSB_IZC00037027","Halictus ligatus",2019,"Female","California",34.4224,-119.8794,"UCSB_IZC00037027_L",0.293318816629132,0.285988713557618,0.298211745099613,0.104539115403366,0.082529366225707,-0.106123380726155,-0.159545839636879,-0.187511645664636,-0.209859956758997,-0.183910092817557,-0.355417978642025,-0.351429631330361,-0.104051291262405,-0.0281117621835607,0.0676441329601202,0.107228830063534,0.13774284731157,0.259881990584625,0.282303346726242,0.0772631401427849,-0.0526125099610601,-0.0788630393848379,-0.111075097875045,-0.0502376810963398,-0.0179021373644569,-0.017862027957719,0.0322373102522503,0.0555158618489273,0.172820192361621,0.136830136669861,0.161819121396261,0.0780292978577315,0.0814901074804106,0.0354302582443131,-0.0290951357500496,-0.0350541453639883,-0.0537000222667702,-0.122619467914913,-0.0923068444384039,-0.119551284980542,-0.114491497995161,-0.0822341733795603,-0.0661789870063111,-0.0237955002057789,0.0701190627765478,0.0259292995811936,0.0272434937142242,-0.0399909938711832,-0.0678249406081181,-0.0127591204448316
"72","UCSB_IZC00037381","Halictus ligatus",2019,"Female","California",34.41733,-119.87962,"UCSB_IZC00037381_L",0.291614993485021,0.285634905904849,0.299132456538979,0.0951761989152568,0.0766563900122866,-0.106621394675598,-0.164689301783041,-0.193289537242055,-0.21612674239982,-0.180739407067979,-0.356777550070746,-0.352282562693898,-0.0966916882853582,-0.0237465293503926,0.0732634634811219,0.108489382364344,0.143339092455658,0.263342638809886,0.282252772142371,0.0733973439547508,-0.0515154417976347,-0.0753266662127544,-0.104095077601526,-0.0493065205041919,-0.0210912183795196,-0.0180087073415427,0.0299142685621031,0.0512994989165459,0.168540639333044,0.132172266125955,0.154200319873049,0.0772314162763493,0.0776732042665412,0.0426205004075002,-0.0282194103657732,-0.033919031616571,-0.0510055318330104,-0.120545509510426,-0.090046848811882,-0.121170002505613,-0.112086174529025,-0.0734008410791059,-0.0613734858321061,-0.0258964594709128,0.0689871259916743,0.0262747785230155,0.0253338748593811,-0.0408703079256139,-0.0642340015831042,-0.013471580730472
"73","UCSB_IZC00037388","Halictus ligatus",2019,"Female","California",34.41733,-119.87962,"UCSB_IZC00037388_L",0.29167203211064,0.278938180965666,0.292835349098697,0.108209388704196,0.0813515132660283,-0.0958324555812396,-0.160853162695567,-0.191732011785972,-0.214378261762586,-0.187869124043888,-0.358648520651302,-0.352078795709616,-0.102133503072434,-0.0266241169303546,0.0693296299085341,0.11780873985462,0.143887809508982,0.259784736794474,0.282002586136965,0.0775181395287754,-0.0506822049550039,-0.075610111506511,-0.110645733426002,-0.054427646599812,-0.0218224571572915,-0.0213002038368912,0.0329011874686333,0.0614180815056426,0.169144870508581,0.130453613153378,0.156136226992578,0.0778386505902246,0.0820775723907078,0.0437525963108513,-0.0281947656622607,-0.0364720578295798,-0.0558059999297481,-0.121935326536846,-0.0889897281262011,-0.116945072931716,-0.11184337757418,-0.0756979906467296,-0.0701680013993094,-0.027754025058367,0.0723457029224265,0.0238831507863774,0.0221267226323138,-0.0434194504844386,-0.0660042495194271,-0.00754812572603264
"74","UCSB_IZC00037388","Halictus ligatus",2019,"Female","California",34.41733,-119.87962,"UCSB_IZC00037388_R",0.292469860450799,0.281086462488877,0.296686398528035,0.108054373406234,0.0828838418647199,-0.0908630517836853,-0.160769875785805,-0.199341505832351,-0.21443275799729,-0.18604393913109,-0.354555702357717,-0.352071647333915,-0.104271329991688,-0.0251568088638185,0.0644038941669677,0.11138304599779,0.14154368147601,0.260313156248371,0.280860941043046,0.0798350728002437,-0.0500132299049337,-0.0747352130129396,-0.112638700755253,-0.0544003069098185,-0.0202266588107783,-0.0188939349357127,0.0332815563908496,0.0605710348574099,0.166313525161597,0.131909343137637,0.159536160328645,0.0751962573290379,0.0831863245775337,0.0375186313638469,-0.0248382054712771,-0.0306399967799825,-0.0545854389380268,-0.122879243094196,-0.0911333256609455,-0.118408649073333,-0.113067851807157,-0.076421025397636,-0.0632296587379284,-0.0256687912256941,0.0704597311086167,0.0234853305960881,0.0222586410050907,-0.0436681620057513,-0.0693670093870991,-0.0109152433416232
"75","UCSB_IZC00037451","Halictus ligatus",2019,"Female","California",34.4226,-119.8815,"UCSB_IZC00037451_L",0.296830306691228,0.281511226328712,0.295500957152805,0.0969345212182842,0.0766286965154901,-0.10731404293198,-0.157704252312007,-0.191460722638457,-0.214638263821892,-0.187086300408677,-0.35246464903342,-0.347600181256884,-0.102772470707864,-0.0295776665461004,0.0721774428048902,0.116936271261633,0.146229090134189,0.271442992792494,0.280742928165638,0.0702410368302065,-0.0547008109697766,-0.0756719353701014,-0.105474342918098,-0.054942683761217,-0.0237671472190915,-0.0212035120881724,0.0304518264186244,0.0568385133042252,0.169803710840171,0.135063244496806,0.153626298141414,0.076232229202972,0.0799616176336538,0.0320895304079649,-0.026883854415429,-0.0306634256855365,-0.0507003070131827,-0.118203233530851,-0.0884682882832082,-0.119048072984678,-0.109638229685143,-0.0791146836832402,-0.0637970640963344,-0.0277360804899326,0.0695002867915059,0.0251712776872142,0.0242418055073131,-0.0405749826681329,-0.0648697668941386,-0.0120788389138956
"76","UCSB_IZC00037696","Halictus ligatus",2019,"Female","California",34.4191,-119.8766,"UCSB_IZC00037696_R",0.296578433339074,0.287800274266978,0.299358025071257,0.0988072507898758,0.0754581720677774,-0.108675094526567,-0.164319859129115,-0.19361531902277,-0.211104010725729,-0.178883461703729,-0.352045369530139,-0.351817640916538,-0.0998266158450946,-0.0240235490513218,0.0670222126246126,0.115102858721487,0.143628008107301,0.259034380523884,0.284399241252332,0.0747212220159586,-0.0535911645369945,-0.0811076988007298,-0.106394102553334,-0.0558092523477494,-0.0206969400907203,-0.020249450776538,0.0314532485560187,0.0565837998992186,0.163640688257783,0.129375081099167,0.154307740765396,0.07506979200801,0.0785404432389995,0.0395861091151835,-0.0270197231446908,-0.0354600235945706,-0.0515911158241679,-0.11967521512845,-0.0877551302844337,-0.113646620626914,-0.108574615922487,-0.0760476024512828,-0.0658218106342641,-0.027896785072083,0.0684153720582037,0.0264847337980621,0.0242436384166248,-0.0397406537728485,-0.0618750117399472,-0.012346888240004
"77","UCSB_IZC00039392","Halictus ligatus",2019,NA,"California",34.4224,-119.8794,"UCSB_IZC00039392_L",0.29374305367751,0.283726568454026,0.298160201304373,0.0991562937499294,0.0797069192543737,-0.107490594359907,-0.162573086010602,-0.189447799603897,-0.211089281567808,-0.177052692432174,-0.349990539776245,-0.347311518598328,-0.0977176293730909,-0.0288534676883878,0.0666515990839138,0.111793049342723,0.143599627265288,0.26461409138823,0.281833624817109,0.0753168424396067,-0.0559729879636127,-0.080420043286857,-0.108274034386688,-0.0631530866276337,-0.0189551091018468,-0.0244799475279805,0.0343090935720099,0.0584114265659682,0.176588138480913,0.139603600644907,0.169793405303518,0.08124135404578,0.0801362722387733,0.0402917504795343,-0.0295005965663643,-0.0379342910600933,-0.058852387318825,-0.129080900255662,-0.0965913226645544,-0.123813236954065,-0.118570611594077,-0.0819349588705157,-0.0717859527509276,-0.0263366504064321,0.075164443506762,0.0321413235436023,0.0308065327831741,-0.0413182393425424,-0.0660187227124262,-0.0122695231404743
"78","UCSB_IZC00039392","Halictus ligatus",2019,NA,"California",34.4224,-119.8794,"UCSB_IZC00039392_R",0.295225161545113,0.280251726537131,0.295393262053576,0.0964895413170558,0.0735990474517285,-0.110158268319091,-0.163988724066386,-0.195846039650294,-0.210753653489001,-0.174799467129271,-0.347148651326897,-0.350373100673712,-0.0991521603153819,-0.0289783492412961,0.0726228308802006,0.117521923783768,0.144829023603858,0.27017399844003,0.281687952570322,0.0714965895091376,-0.057618996208601,-0.0787198365617044,-0.10939892361372,-0.0552187369493969,-0.017136150147166,-0.0199551321563376,0.0351040058400943,0.0594843913216417,0.172868473243394,0.137383472005245,0.160491365637418,0.077570663281782,0.0785820620215247,0.0467009889475956,-0.0302325097817583,-0.0310544492321669,-0.0514506599828084,-0.126466030235551,-0.0967865639810604,-0.12659889239113,-0.119560742407333,-0.0806369722588009,-0.0650234072300846,-0.0289123700717128,0.0753210101378419,0.0265178105495999,0.0274899942325462,-0.0423695836229581,-0.065085911950798,-0.0133810119161778
